Latitude,Longitude,Altitude (m)
-33.287920000,138.161800000,114.9
-33.289690000,138.162720000,115.6
-33.290990000,138.163490000,116.5
-33.293480000,138.165180000,118.8
-33.294740000,138.166120000,122.6
-33.296010000,138.167160000,127.8
-33.298380000,138.169360000,133.8
-33.301650000,138.172790000,138.0
-33.303130000,138.174270000,142.1
-33.305000000,138.175960000,148.2
-33.306840000,138.177440000,146.0
-33.313180000,138.181930000,130.8
-33.316000000,138.183800000,124.9
-33.317270000,138.184530000,122.9
-33.318340000,138.184960000,120.0
-33.319350000,138.185250000,117.2
-33.320490000,138.185440000,115.7
-33.321600000,138.185490000,115.6
-33.322620000,138.185390000,115.5
-33.323980000,138.185080000,113.6
-33.324940000,138.184730000,113.7
-33.325040000,138.184740000,113.6
-33.326730000,138.184000000,111.9
-33.328120000,138.183460000,111.0
-33.328340000,138.183290000,110.9
-33.336240000,138.180060000,106.0
-33.338580000,138.179260000,103.4
-33.340760000,138.178750000,102.5
-33.342800000,138.178470000,102.1
-33.352550000,138.177600000,95.0
-33.352680000,138.177630000,95.0
-33.354300000,138.177490000,96.8
-33.356790000,138.177220000,94.9
-33.357030000,138.177140000,94.6
-33.359220000,138.176890000,93.2
-33.362000000,138.176440000,91.7
-33.372120000,138.174470000,84.6
-33.379030000,138.173180000,82.3
-33.380210000,138.172880000,80.6
-33.383790000,138.172090000,78.6
-33.384600000,138.171920000,78.6
-33.384940000,138.171890000,78.5
-33.387220000,138.171360000,77.1
-33.387430000,138.171260000,77.4
-33.393570000,138.169860000,74.8
-33.395720000,138.169240000,71.9
-33.398140000,138.168410000,71.0
-33.403550000,138.166370000,66.6
-33.425830000,138.156200000,66.4
-33.429400000,138.154590000,66.7
-33.431790000,138.153610000,65.5
-33.432450000,138.153400000,66.8
-33.434250000,138.152940000,63.9
-33.435880000,138.152690000,63.2
-33.437400000,138.152650000,65.8
-33.439820000,138.152760000,67.9
-33.441990000,138.153180000,67.4
-33.442880000,138.153430000,66.9
-33.444140000,138.153890000,68.6
-33.465640000,138.162870000,73.7
-33.469730000,138.164630000,73.8
-33.471760000,138.165690000,75.8
-33.473220000,138.166580000,75.9
-33.480690000,138.171580000,76.9
-33.482100000,138.172700000,77.5
-33.488590000,138.178130000,78.1
-33.490100000,138.179240000,78.7
-33.491090000,138.179840000,76.9
-33.492210000,138.180420000,78.7
-33.493310000,138.180880000,80.0
-33.511420000,138.187770000,82.7
-33.513080000,138.188490000,83.3
-33.514580000,138.189340000,83.4
-33.515370000,138.189870000,83.9
-33.516710000,138.190930000,85.0
-33.517900000,138.192050000,84.7
-33.518620000,138.192820000,85.2
-33.534040000,138.211880000,92.2
-33.534790000,138.212710000,91.6
-33.535780000,138.213650000,92.5
-33.537060000,138.214690000,91.7
-33.537570000,138.215040000,91.1
-33.538870000,138.215800000,92.0
-33.539650000,138.216180000,91.1
-33.545590000,138.218640000,90.6
-33.550330000,138.220400000,94.3
-33.561430000,138.224170000,102.7
-33.562620000,138.224480000,103.1
-33.563920000,138.224660000,104.4
-33.608080000,138.224640000,117.3
-33.610550000,138.224760000,116.7
-33.612500000,138.224950000,115.1
-33.626520000,138.227000000,117.1
-33.628560000,138.227230000,117.9
-33.653340000,138.227390000,122.2
-33.654760000,138.227280000,124.3
-33.656010000,138.227050000,123.2
-33.656960000,138.226810000,122.2
-33.658700000,138.226190000,123.4
-33.684400000,138.215880000,135.8
-33.685880000,138.215210000,137.7
-33.689440000,138.213310000,143.4
-33.690060000,138.213040000,144.3
-33.690890000,138.212780000,144.9
-33.691880000,138.212550000,144.1
-33.694780000,138.211990000,139.2
-33.695850000,138.211840000,140.6
-33.697560000,138.211720000,139.8
-33.705540000,138.211750000,142.1
-33.742680000,138.209980000,140.6
-33.747060000,138.209680000,139.0
-33.748960000,138.209670000,136.8
-33.751160000,138.209740000,134.3
-33.753470000,138.210050000,133.6
-33.762640000,138.211990000,122.3
-33.764010000,138.212210000,122.3
-33.765570000,138.212310000,122.2
-33.773310000,138.212330000,116.2
-33.773990000,138.212260000,115.5
-33.774600000,138.212110000,115.2
-33.775350000,138.211860000,115.5
-33.776410000,138.211400000,114.4
-33.777120000,138.210960000,113.4
-33.778800000,138.209680000,114.3
-33.780470000,138.208530000,113.6
-33.781530000,138.207880000,115.1
-33.782320000,138.207490000,116.0
-33.782910000,138.207260000,116.1
-33.783940000,138.206980000,115.6
-33.785040000,138.206800000,113.5
-33.786050000,138.206730000,112.9
-33.786780000,138.206790000,112.6
-33.787750000,138.206960000,113.2
-33.789130000,138.207360000,112.0
-33.790360000,138.207850000,110.4
-33.795600000,138.210420000,105.2
-33.796310000,138.210710000,104.9
-33.797210000,138.210940000,106.0
-33.798250000,138.211060000,102.9
-33.799730000,138.211030000,103.3
-33.803110000,138.210790000,103.0
-33.804570000,138.210630000,101.9
-33.805040000,138.210530000,102.0
-33.805620000,138.210380000,101.6
-33.808100000,138.209460000,101.3
-33.808210000,138.209460000,101.1
-33.811500000,138.208080000,100.6
-33.811590000,138.208000000,100.5
-33.812160000,138.207740000,100.1
-33.815350000,138.206450000,97.2
-33.816280000,138.206030000,97.3
-33.817020000,138.205600000,98.0
-33.817920000,138.204970000,98.0
-33.820190000,138.203010000,98.1
-33.821120000,138.202280000,98.9
-33.822010000,138.201700000,97.6
-33.823020000,138.201190000,97.8
-33.849320000,138.190500000,89.5
-33.851120000,138.189730000,87.3
-33.852160000,138.189120000,88.6
-33.852820000,138.188650000,88.4
-33.856010000,138.185990000,86.4
-33.857280000,138.185060000,87.0
-33.860600000,138.182890000,86.8
-33.862320000,138.182020000,87.1
-33.864570000,138.181100000,89.7
-33.868520000,138.179780000,94.1
-33.870610000,138.179020000,93.4
-33.875550000,138.177000000,96.5
-33.882330000,138.174760000,97.4
-33.884390000,138.174020000,96.5
-33.886180000,138.173300000,95.7
-33.892600000,138.170480000,95.6
-33.893680000,138.170050000,93.6
-33.894720000,138.169710000,92.0
-33.897050000,138.169070000,89.6
-33.897840000,138.168800000,87.8
-33.899390000,138.167980000,84.3
-33.906070000,138.163890000,90.1
-33.907680000,138.163150000,89.4
-33.908910000,138.162820000,90.7
-33.910350000,138.162660000,92.1
-33.912980000,138.162830000,94.0
-33.914830000,138.162900000,91.9
-33.920700000,138.162480000,90.0
-33.922480000,138.162270000,87.6
-33.925460000,138.161720000,89.2
-33.926280000,138.161620000,88.0
-33.931330000,138.161640000,87.1
-33.932210000,138.161770000,86.8
-33.933010000,138.162100000,85.6
-33.933360000,138.162320000,84.6
-33.935170000,138.163900000,82.9
-33.935970000,138.164370000,83.4
-33.937120000,138.164770000,83.3
-33.939220000,138.165220000,83.0
-33.940670000,138.165430000,84.3
-33.944860000,138.165330000,86.9
-33.946170000,138.165400000,89.1
-33.947100000,138.165630000,90.5
-33.947550000,138.165820000,91.0
-33.948340000,138.166260000,91.5
-33.948940000,138.166700000,92.7
-33.951090000,138.168810000,91.0
-33.966390000,138.184330000,135.8
-33.966980000,138.184960000,137.7
-33.967790000,138.185940000,139.0
-33.968350000,138.186700000,141.1
-33.968990000,138.187690000,145.4
-33.969640000,138.188850000,149.1
-33.970400000,138.190450000,154.5
-33.971420000,138.192890000,165.5
-33.971720000,138.193510000,166.1
-33.972290000,138.194500000,167.8
-33.972710000,138.195130000,168.5
-33.973540000,138.196230000,164.0
-33.976770000,138.200370000,151.0
-33.979080000,138.204170000,156.6
-33.979910000,138.205280000,155.6
-33.980480000,138.205850000,153.9
-33.980880000,138.206170000,152.0
-33.987670000,138.210530000,131.6
-33.994440000,138.214470000,120.0
-33.995700000,138.215030000,120.5
-33.996450000,138.215240000,118.6
-33.997260000,138.215400000,118.6
-33.998370000,138.215480000,118.4
-33.999300000,138.215400000,118.4
-34.002830000,138.214840000,114.1
-34.008130000,138.214230000,119.6
-34.010500000,138.214260000,122.1
-34.017790000,138.214760000,121.6
-34.018680000,138.214770000,120.5
-34.019850000,138.214590000,118.3
-34.023290000,138.213680000,116.8
-34.024970000,138.212990000,111.5
-34.025670000,138.212650000,106.8
-34.028180000,138.211080000,95.6
-34.029270000,138.210580000,93.5
-34.030630000,138.210190000,89.7
-34.035430000,138.209050000,82.1
-34.035950000,138.208970000,82.0
-34.036790000,138.208930000,80.2
-34.053890000,138.209330000,53.5
-34.055860000,138.209160000,51.9
-34.061580000,138.208180000,46.1
-34.062320000,138.207970000,44.0
-34.067460000,138.206230000,33.5
-34.075260000,138.204340000,27.2
-34.076090000,138.204070000,26.9
-34.098280000,138.192810000,16.0
-34.102770000,138.190600000,17.6
-34.144630000,138.172790000,14.9
-34.146410000,138.172070000,14.1
-34.152040000,138.169640000,12.6
-34.152860000,138.169240000,11.6
-34.153370000,138.168910000,11.3
-34.154050000,138.168360000,11.2
-34.154800000,138.167510000,11.0
-34.159960000,138.159980000,10.0
-34.161840000,138.157440000,9.7
-34.162130000,138.157120000,9.0
-34.163050000,138.156280000,8.2
-34.163710000,138.155880000,8.0
-34.165570000,138.155380000,7.7
-34.166810000,138.155220000,9.9
-34.166910000,138.155150000,10.1
-34.167850000,138.155050000,10.2
-34.179100000,138.154010000,9.0
-34.179220000,138.154040000,9.0
-34.180490000,138.153920000,8.4
-34.184730000,138.153500000,8.6
-34.185310000,138.153490000,8.8
-34.185750000,138.153610000,8.7
-34.186160000,138.153860000,8.2
-34.186530000,138.154200000,8.0
-34.187240000,138.155270000,7.3
-34.187620000,138.155690000,7.5
-34.188070000,138.156010000,7.2
-34.190380000,138.157290000,7.0
-34.191110000,138.157860000,7.1
-34.191310000,138.158080000,6.8
-34.191780000,138.158790000,6.9
-34.194190000,138.163450000,7.9
-34.194890000,138.164690000,6.7
-34.195370000,138.165380000,7.9
-34.195720000,138.165770000,8.7
-34.198750000,138.168630000,9.8
-34.198790000,138.168730000,9.9
-34.204350000,138.174050000,10.0
-34.206210000,138.175930000,9.4
-34.206910000,138.176720000,8.7
-34.208010000,138.178220000,10.1
-34.217410000,138.192030000,13.0
-34.218270000,138.193510000,13.4
-34.220390000,138.197790000,16.5
-34.220980000,138.198780000,16.0
-34.221510000,138.199540000,18.1
-34.222280000,138.200400000,16.2
-34.223250000,138.201290000,15.1
-34.235890000,138.209880000,13.9
-34.253610000,138.221770000,7.8
-34.254270000,138.222120000,9.1
-34.255200000,138.222500000,9.2
-34.261470000,138.224410000,11.0
-34.262200000,138.224730000,10.6
-34.263050000,138.225230000,10.2
-34.264020000,138.225970000,10.2
-34.264820000,138.226750000,11.0
-34.265520000,138.227590000,10.5
-34.267150000,138.229980000,13.2
-34.267980000,138.230850000,14.0
-34.268470000,138.231260000,13.4
-34.276680000,138.237000000,12.0
-34.279310000,138.238620000,10.2
-34.282980000,138.241130000,9.3
-34.284110000,138.241680000,8.3
-34.285280000,138.242040000,8.0
-34.286640000,138.242210000,9.0
-34.288630000,138.242240000,9.0
-34.289590000,138.242330000,9.5
-34.290700000,138.242580000,11.9
-34.292180000,138.243200000,11.2
-34.294950000,138.245030000,8.1
-34.325260000,138.265610000,11.2
-34.326130000,138.266310000,12.9
-34.326830000,138.267000000,13.0
-34.327230000,138.267470000,13.4
-34.328000000,138.268570000,12.7
-34.328530000,138.269540000,13.7
-34.330890000,138.274970000,12.2
-34.331450000,138.276000000,12.4
-34.331760000,138.276470000,12.5
-34.332420000,138.277350000,14.6
-34.333080000,138.278060000,14.6
-34.333800000,138.278680000,14.9
-34.334340000,138.279060000,14.5
-34.335120000,138.279530000,14.9
-34.335680000,138.279790000,14.8
-34.338470000,138.280940000,13.4
-34.340280000,138.281900000,15.1
-34.341620000,138.282730000,16.0
-34.349150000,138.287800000,14.3
-34.349980000,138.288270000,13.0
-34.351570000,138.288940000,13.8
-34.358660000,138.290930000,13.6
-34.359750000,138.291300000,14.0
-34.361200000,138.292030000,14.4
-34.363720000,138.293690000,13.3
-34.365280000,138.294540000,13.6
-34.366550000,138.295090000,13.0
-34.370830000,138.296700000,14.0
-34.372420000,138.297440000,13.4
-34.373960000,138.298380000,15.1
-34.388310000,138.308160000,14.8
-34.389560000,138.309040000,14.7
-34.390930000,138.310210000,15.1
-34.392810000,138.312150000,14.0
-34.396810000,138.316440000,12.8
-34.399380000,138.318960000,15.0
-34.411450000,138.329540000,16.0
-34.412580000,138.330520000,15.6
-34.413850000,138.331450000,16.0
-34.414810000,138.332040000,14.7
-34.415900000,138.332620000,14.9
-34.416830000,138.333040000,14.1
-34.417790000,138.333400000,15.1
-34.419490000,138.333850000,15.0
-34.420630000,138.334050000,15.3
-34.423470000,138.334350000,15.1
-34.424880000,138.334590000,14.4
-34.426620000,138.335100000,15.1
-34.427390000,138.335390000,16.3
-34.428700000,138.336000000,16.6
-34.435170000,138.339750000,16.3
-34.437860000,138.341410000,16.1
-34.446200000,138.347250000,17.4
-34.447940000,138.348550000,17.7
-34.448620000,138.349190000,16.0
-34.449210000,138.349840000,15.2
-34.449960000,138.350810000,14.2
-34.450580000,138.351770000,14.2
-34.454350000,138.358360000,13.8
-34.455440000,138.359900000,14.9
-34.456570000,138.361150000,14.1
-34.462900000,138.367220000,15.8
-34.478880000,138.382370000,17.9
-34.487700000,138.390710000,14.6
-34.499830000,138.402050000,15.2
-34.501170000,138.403420000,13.7
-34.511160000,138.412860000,13.5
-34.512980000,138.414740000,14.8
-34.514150000,138.416070000,14.7
-34.527050000,138.431970000,16.3
-34.529890000,138.435360000,15.4
-34.531750000,138.437360000,16.0
-34.534600000,138.440160000,16.6
-34.537990000,138.443950000,17.3
-34.538210000,138.444300000,17.4
-34.538520000,138.444670000,16.7
-34.543880000,138.450900000,16.1
-34.562240000,138.472090000,17.8
-34.562830000,138.472840000,16.5
-34.568980000,138.480010000,15.8
-34.572620000,138.484140000,13.5
-34.583670000,138.496940000,13.1
-34.586290000,138.499880000,13.4
-34.596070000,138.511230000,13.2
-34.597060000,138.512230000,11.7
-34.598440000,138.513380000,12.3
-34.599570000,138.514140000,14.5
-34.600590000,138.514720000,14.8
-34.602010000,138.515340000,16.3
-34.603160000,138.515740000,15.9
-34.604200000,138.516000000,14.2
-34.605230000,138.516190000,13.7
-34.607710000,138.516420000,15.1
-34.609200000,138.516640000,14.0
-34.611100000,138.517070000,15.4
-34.612630000,138.517530000,17.7
-34.614050000,138.518070000,15.5
-34.614910000,138.518440000,16.1
-34.616350000,138.519170000,16.0
-34.641320000,138.532470000,18.4
-34.642410000,138.533100000,16.6
-34.643700000,138.533950000,19.6
-34.645240000,138.535140000,16.8
-34.646760000,138.536610000,15.0
-34.648520000,138.538490000,16.8
-34.650000000,138.539870000,17.7
-34.650890000,138.540590000,14.5
-34.651810000,138.541260000,14.4
-34.652930000,138.542000000,15.6
-34.654750000,138.542970000,14.7
-34.655860000,138.543460000,15.5
-34.657090000,138.543910000,14.2
-34.668830000,138.547520000,14.8
-34.677260000,138.550370000,15.3
-34.678740000,138.550980000,14.4
-34.679700000,138.551500000,14.4
-34.681130000,138.552430000,13.4
-34.682120000,138.553240000,14.0
-34.683190000,138.554250000,13.2
-34.684410000,138.555670000,12.4
-34.685410000,138.557110000,13.3
-34.689550000,138.564040000,11.2
-34.690580000,138.565490000,13.1
-34.691800000,138.567000000,12.4
-34.692490000,138.567640000,13.8
-34.692830000,138.567870000,13.5
-34.693450000,138.568430000,14.3
-34.694380000,138.569130000,16.2
-34.696280000,138.570200000,13.4
-34.697140000,138.570620000,14.8
-34.698330000,138.571080000,13.7
-34.700250000,138.571660000,13.3
-34.703590000,138.572370000,12.7
-34.706400000,138.573200000,13.8
-34.707170000,138.573520000,14.1
-34.708580000,138.574420000,16.5
-34.709230000,138.574750000,14.6
-34.724590000,138.579950000,14.9
-34.730050000,138.581970000,13.3
-34.734140000,138.583410000,12.1
-34.742300000,138.586150000,10.6
-34.745930000,138.587160000,12.0
-34.749490000,138.588320000,10.0
-34.761420000,138.592400000,11.9
-34.766640000,138.594100000,16.9
-34.767820000,138.594290000,12.2
-34.792440000,138.596800000,7.8
-34.793510000,138.596830000,7.5
-34.796290000,138.596550000,5.6
-34.797770000,138.596510000,5.1
-34.806550000,138.597140000,3.1
-34.808970000,138.597360000,3.5
-34.808970000,138.597360000,3.5
-34.809110000,138.597430000,3.7
-34.809980000,138.597510000,5.9
-34.812480000,138.597700000,5.1
-34.815750000,138.597810000,2.1
-34.824480000,138.598460000,10.8
-34.829700000,138.598800000,11.5
-34.829700000,138.598800000,11.5
-34.831850000,138.599020000,15.5
-34.833680000,138.599100000,15.0
-34.835320000,138.599240000,15.1
-34.835320000,138.599240000,15.1
-34.835390000,138.599220000,15.0
-34.837110000,138.599330000,16.9
-34.837350000,138.599290000,15.9
-34.837350000,138.599290000,15.9
-34.838140000,138.595980000,13.0
-34.838390000,138.595320000,13.7
-34.838740000,138.594740000,13.5
-34.848470000,138.582830000,7.0
-34.848700000,138.582620000,6.0
-34.849150000,138.582450000,4.2
-34.849150000,138.582450000,4.2
-34.872140000,138.583950000,14.1
-34.873090000,138.584070000,14.2
-34.878690000,138.584440000,15.4
-34.879730000,138.584550000,16.0
-34.883260000,138.584750000,17.7
-34.894830000,138.585560000,22.8
-34.895840000,138.585570000,23.5
-34.896890000,138.585430000,26.6
-34.896890000,138.585430000,26.6
-34.897300000,138.585470000,26.9
-34.897570000,138.585630000,28.4
-34.898140000,138.586700000,37.1
-34.898540000,138.587260000,40.0
-34.898830000,138.587590000,41.9
-34.898830000,138.587590000,41.9
-34.899420000,138.588330000,46.2
-34.899420000,138.588330000,46.2
-34.899670000,138.587720000,44.3
-34.900070000,138.587160000,42.1
-34.907850000,138.578230000,26.0
-34.908420000,138.577440000,26.9
-34.908420000,138.577440000,26.9
-34.908830000,138.577170000,26.2
-34.911450000,138.577570000,25.5
-34.913390000,138.577950000,27.0
-34.917840000,138.578690000,29.0
-34.918440000,138.578920000,30.4
-34.918860000,138.579390000,32.5
-34.919210000,138.580060000,33.6
